_id,id,date,time,details
66110b129756cb91bca7b8b5,6610fa6bfc13ae21b3ab8d47,7/13/2023,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,١٢٣
66110b129756cb91bca7b8b6,6610fa6bfc13ae21b3ab8d48,12/18/2023,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,-1/2
66110b129756cb91bca7b8b7,6610fa6bfc13ae21b3ab8d49,6/6/2023,₀₁₂,1E+02
66110b129756cb91bca7b8b8,6610fa6bfc13ae21b3ab8d4a,2/8/2024,⁦test⁧,nan
66110b129756cb91bca7b8b9,6610fa6bfc13ae21b3ab8d4b,11/7/2023, ,-1E2
66110b129756cb91bca7b8ba,6610fa6bfc13ae21b3ab8d4c,12/1/2023,｀ｨ(´∀｀∩,../../../../../../../../../../../etc/passwd%00
66110b129756cb91bca7b8bb,6610fa6bfc13ae21b3ab8d4d,11/5/2023,␢,١٢٣
66110b129756cb91bca7b8bc,6610fa6bfc13ae21b3ab8d4e,12/24/2023,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,-1.00
66110b129756cb91bca7b8bd,6610fa6bfc13ae21b3ab8d4f,6/11/2023,パーティーへ行かないか,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙
66110b129756cb91bca7b8be,6610fa6bfc13ae21b3ab8d50,8/29/2023,₀₁₂,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿
66110b129756cb91bca7b8bf,6610fa6bfc13ae21b3ab8d51,12/6/2023,␣,1E02
66110b129756cb91bca7b8c0,6610fa6bfc13ae21b3ab8d52,1/23/2024,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,'
66110b129756cb91bca7b8c1,6610fa6bfc13ae21b3ab8d53,8/22/2023,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,1/2
66110b129756cb91bca7b8c2,6610fa6bfc13ae21b3ab8d54,4/6/2023,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,(｡◕ ∀ ◕｡)
66110b129756cb91bca7b8c3,6610fa6bfc13ae21b3ab8d55,7/20/2023,울란바토르,⁰⁴⁵
66110b129756cb91bca7b8c4,6610fa6bfc13ae21b3ab8d56,4/29/2023,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,1'; DROP TABLE users--
66110b129756cb91bca7b8c5,6610fa6bfc13ae21b3ab8d57,12/22/2023,・(￣∀￣)・:*:,() { 0; }; touch /tmp/blns.shellshock1.fail;
66110b129756cb91bca7b8c6,6610fa6bfc13ae21b3ab8d58,10/5/2023,!@#$%^&*(),../../../../../../../../../../../etc/passwd%00
66110b129756cb91bca7b8c7,6610fa6bfc13ae21b3ab8d59,12/28/2023,-1E2,⁦test⁧
66110b129756cb91bca7b8c8,6610fa6bfc13ae21b3ab8d5a,4/1/2024,␢,1.00
66110b129756cb91bca7b8c9,6610fa6bfc13ae21b3ab8d5b,8/21/2023,(｡◕ ∀ ◕｡),nil
66110b129756cb91bca7b8ca,6610fa6bfc13ae21b3ab8d5c,3/27/2024,🐵 🙈 🙉 🙊,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟
66110b129756cb91bca7b8cb,6610fa6bfc13ae21b3ab8d5d,6/28/2023,"""",　
66110b129756cb91bca7b8cc,6610fa6bfc13ae21b3ab8d5e,1/19/2024,1'; DROP TABLE users--,　
66110b129756cb91bca7b8cd,6610fa6bfc13ae21b3ab8d5f,12/19/2023,"""''''""'""",部落格
66110b129756cb91bca7b8ce,6610fa6bfc13ae21b3ab8d60,4/24/2023,1'; DROP TABLE users--,Œ„´‰ˇÁ¨ˆØ∏”’
66110b129756cb91bca7b8cf,6610fa6bfc13ae21b3ab8d61,10/15/2023,nil,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟
66110b129756cb91bca7b8d0,6610fa6bfc13ae21b3ab8d62,4/8/2023,"""'""'""''''""",Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
66110b129756cb91bca7b8d1,6610fa6bfc13ae21b3ab8d63,7/22/2023,"__ﾛ(,_,*)",パーティーへ行かないか
66110b129756cb91bca7b8d2,6610fa6bfc13ae21b3ab8d64,1/29/2024,-1,1E2
66110b129756cb91bca7b8d3,6610fa6bfc13ae21b3ab8d65,6/13/2023,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,-1E02
66110b129756cb91bca7b8d4,6610fa6bfc13ae21b3ab8d66,6/15/2023,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,1.00
66110b129756cb91bca7b8d5,6610fa6bfc13ae21b3ab8d67,3/30/2024,-1.00,1;DROP TABLE users
66110b129756cb91bca7b8d6,6610fa6bfc13ae21b3ab8d68,7/29/2023,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,Œ„´‰ˇÁ¨ˆØ∏”’
66110b129756cb91bca7b8d7,6610fa6bfc13ae21b3ab8d69,12/16/2023,₀₁₂,　
66110b129756cb91bca7b8d8,6610fa6bfc13ae21b3ab8d6a,8/10/2023,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,"""'""'""''''"""
66110b129756cb91bca7b8d9,6610fa6bfc13ae21b3ab8d6b,12/10/2023,␣,`⁄€‹›ﬁﬂ‡°·‚—±
66110b129756cb91bca7b8da,6610fa6bfc13ae21b3ab8d6c,9/8/2023,1E02,<svg><script>0<1>alert('XSS')</script>
66110b129756cb91bca7b8db,6610fa6bfc13ae21b3ab8d6d,4/21/2023, ,(｡◕ ∀ ◕｡)
66110b129756cb91bca7b8dc,6610fa6bfc13ae21b3ab8d6e,6/27/2023,⁰⁴⁵₀₁₂,パーティーへ行かないか
66110b129756cb91bca7b8dd,6610fa6bfc13ae21b3ab8d6f,1/24/2024,‫test‫,",./;'[]\-="
66110b129756cb91bca7b8de,6610fa6bfc13ae21b3ab8d70,9/6/2023,"<>?:""{}|_+",!@#$%^&*()
66110b129756cb91bca7b8df,6610fa6bfc13ae21b3ab8d71,10/5/2023,田中さんにあげて下さい,-1/2
66110b129756cb91bca7b8e0,6610fa6bfc13ae21b3ab8d72,4/3/2024, test ,␣
66110b129756cb91bca7b8e1,6610fa6bfc13ae21b3ab8d73,3/18/2024,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥
66110b129756cb91bca7b8e2,6610fa6bfc13ae21b3ab8d74,8/5/2023,・(￣∀￣)・:*:, 
66110b129756cb91bca7b8e3,6610fa6bfc13ae21b3ab8d75,8/20/2023,() { 0; }; touch /tmp/blns.shellshock1.fail;,¡™£¢∞§¶•ªº–≠
66110b129756cb91bca7b8e4,6610fa6bfc13ae21b3ab8d76,2/24/2024,הָיְתָהtestالصفحات التّحول,１２３
66110b129756cb91bca7b8e5,6610fa6bfc13ae21b3ab8d77,3/14/2024,!@#$%^&*(),ÅÍÎÏ˝ÓÔÒÚÆ☃
66110b129756cb91bca7b8e6,6610fa6bfc13ae21b3ab8d78,1/11/2024,(｡◕ ∀ ◕｡),⁦test⁧
66110b129756cb91bca7b8e7,6610fa6bfc13ae21b3ab8d79,3/9/2024,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },nan
66110b129756cb91bca7b8e8,6610fa6bfc13ae21b3ab8d7a,10/17/2023,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,",./;'[]\-="
66110b129756cb91bca7b8e9,6610fa6bfc13ae21b3ab8d7b,9/11/2023,00˙Ɩ$-,١٢٣
66110b129756cb91bca7b8ea,6610fa6bfc13ae21b3ab8d7c,10/16/2023,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,1.00
66110b129756cb91bca7b8eb,6610fa6bfc13ae21b3ab8d7d,1/11/2024,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,﻿
66110b129756cb91bca7b8ec,6610fa6bfc13ae21b3ab8d7e,3/9/2024,../../../../../../../../../../../etc/passwd%00,1;DROP TABLE users
66110b129756cb91bca7b8ed,6610fa6bfc13ae21b3ab8d7f,12/17/2023,-1.00,0.00
66110b129756cb91bca7b8ee,6610fa6bfc13ae21b3ab8d80,1/30/2024,␢,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ
66110b129756cb91bca7b8ef,6610fa6bfc13ae21b3ab8d81,3/24/2024,-$1.00,和製漢語
66110b129756cb91bca7b8f0,6610fa6bfc13ae21b3ab8d82,4/3/2024,␣,nan
66110b129756cb91bca7b8f1,6610fa6bfc13ae21b3ab8d83,10/23/2023,1/0,␡
66110b129756cb91bca7b8f2,6610fa6bfc13ae21b3ab8d84,10/19/2023,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,`⁄€‹›ﬁﬂ‡°·‚—±
66110b129756cb91bca7b8f3,6610fa6bfc13ae21b3ab8d85,5/26/2023,הָיְתָהtestالصفحات التّحول,␢
66110b129756cb91bca7b8f4,6610fa6bfc13ae21b3ab8d86,4/9/2023,␡,¸˛Ç◊ı˜Â¯˘¿
66110b129756cb91bca7b8f5,6610fa6bfc13ae21b3ab8d87,7/6/2023,00˙Ɩ$-,᠎
66110b129756cb91bca7b8f6,6610fa6bfc13ae21b3ab8d88,11/5/2023,1.00,¡™£¢∞§¶•ªº–≠
66110b129756cb91bca7b8f7,6610fa6bfc13ae21b3ab8d89,11/25/2023,1/2,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧
66110b129756cb91bca7b8f8,6610fa6bfc13ae21b3ab8d8a,5/3/2023,åß∂ƒ©˙∆˚¬…æ,(╯°□°）╯︵ ┻━┻)  
66110b129756cb91bca7b8f9,6610fa6bfc13ae21b3ab8d8b,4/15/2023,社會科學院語學研究所,울란바토르
66110b129756cb91bca7b8fa,6610fa6bfc13ae21b3ab8d8c,11/2/2023,Ω≈ç√∫˜µ≤≥÷,nan
66110b129756cb91bca7b8fb,6610fa6bfc13ae21b3ab8d8d,4/13/2023,<svg><script>0<1>alert('XSS')</script>,울란바토르
66110b129756cb91bca7b8fc,6610fa6bfc13ae21b3ab8d8e,4/15/2023,/dev/null; touch /tmp/blns.fail ; echo,-$1.00
66110b129756cb91bca7b8fd,6610fa6bfc13ae21b3ab8d8f,9/23/2023,울란바토르,",./;'[]\-="
66110b129756cb91bca7b8fe,6610fa6bfc13ae21b3ab8d90,1/12/2024,␢,''
66110b129756cb91bca7b8ff,6610fa6bfc13ae21b3ab8d91,5/20/2023,ÅÍÎÏ˝ÓÔÒÚÆ☃,␣
66110b129756cb91bca7b900,6610fa6bfc13ae21b3ab8d92,11/30/2023,1/0,₀₁₂
66110b129756cb91bca7b901,6610fa6bfc13ae21b3ab8d93,4/9/2023,"'""'",<img src=x onerror=alert('hi') />
66110b129756cb91bca7b902,6610fa6bfc13ae21b3ab8d94,12/13/2023,test⁠test‫,-1.00
66110b129756cb91bca7b903,6610fa6bfc13ae21b3ab8d95,5/21/2023,"""''''""'""",̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟
66110b129756cb91bca7b904,6610fa6bfc13ae21b3ab8d96,7/26/2023,$1.00,␡
66110b129756cb91bca7b905,6610fa6bfc13ae21b3ab8d97,9/25/2023,"__ﾛ(,_,*)",⁰⁴⁵
66110b129756cb91bca7b906,6610fa6bfc13ae21b3ab8d98,6/11/2023,パーティーへ行かないか,''
66110b129756cb91bca7b907,6610fa6bfc13ae21b3ab8d99,12/24/2023,0/0,⁰⁴⁵₀₁₂
66110b129756cb91bca7b908,6610fa6bfc13ae21b3ab8d9a,2/11/2024,',˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥
66110b129756cb91bca7b909,6610fa6bfc13ae21b3ab8d9b,9/6/2023,사회과학원 어학연구소,¸˛Ç◊ı˜Â¯˘¿
66110b129756cb91bca7b90a,6610fa6bfc13ae21b3ab8d9c,5/16/2023,-$1.00,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
66110b129756cb91bca7b90b,6610fa6bfc13ae21b3ab8d9d,9/12/2023, ,😍
66110b129756cb91bca7b90c,6610fa6bfc13ae21b3ab8d9e,6/21/2023,🐵 🙈 🙉 🙊,١٢٣
66110b129756cb91bca7b90d,6610fa6bfc13ae21b3ab8d9f,1/18/2024,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,１２３
66110b129756cb91bca7b90e,6610fa6bfc13ae21b3ab8da0,9/24/2023,nan,0.00
66110b129756cb91bca7b90f,6610fa6bfc13ae21b3ab8da1,7/19/2023,',../../../../../../../../../../../etc/passwd%00
66110b129756cb91bca7b910,6610fa6bfc13ae21b3ab8da2,12/1/2023,œ∑´®†¥¨ˆøπ“‘,‪‪test‪
66110b129756cb91bca7b911,6610fa6bfc13ae21b3ab8da3,2/7/2024,-1E+02,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟
66110b129756cb91bca7b912,6610fa6bfc13ae21b3ab8da4,8/14/2023,‪‪test‪,",./;'[]\-="
66110b129756cb91bca7b913,6610fa6bfc13ae21b3ab8da5,6/10/2023,"""",Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮
66110b129756cb91bca7b914,6610fa6bfc13ae21b3ab8da6,4/28/2023,・(￣∀￣)・:*:, 
66110b129756cb91bca7b915,6610fa6bfc13ae21b3ab8da7,12/14/2023,!@#$%^&*(),｀ｨ(´∀｀∩
66110b129756cb91bca7b916,6610fa6bfc13ae21b3ab8da8,4/4/2024,¸˛Ç◊ı˜Â¯˘¿,١٢٣
66110b129756cb91bca7b917,6610fa6bfc13ae21b3ab8da9,2/5/2024,(｡◕ ∀ ◕｡),0.00
66110b129756cb91bca7b918,6610fa6bfc13ae21b3ab8daa,11/5/2023,😍,١٢٣
66110b129756cb91bca7b919,6610fa6bfc13ae21b3ab8dab,1/25/2024,../../../../../../../../../../../etc/passwd%00,-1.00
66110b129756cb91bca7b91a,6610fa6bfc13ae21b3ab8dac,4/24/2023,-1,😍
66110b129756cb91bca7b91b,6610fa6bfc13ae21b3ab8dad,2/23/2024,１２３,사회과학원 어학연구소
66110b129756cb91bca7b91c,6610fa6bfc13ae21b3ab8dae,12/25/2023,"'""'",1'; DROP TABLE users--
66110b129756cb91bca7b91d,6610fa6bfc13ae21b3ab8daf,7/15/2023,😍,␢
66110b129756cb91bca7b91e,6610fa6bfc13ae21b3ab8db0,1/5/2024,␣,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }
66110b129756cb91bca7b91f,6610fa6bfc13ae21b3ab8db1,9/6/2023,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",''
66110b129756cb91bca7b920,6610fa6bfc13ae21b3ab8db2,9/21/2023,ÅÍÎÏ˝ÓÔÒÚÆ☃,¸˛Ç◊ı˜Â¯˘¿
66110b129756cb91bca7b921,6610fa6bfc13ae21b3ab8db3,2/25/2024, ,⁰⁴⁵₀₁₂
66110b129756cb91bca7b922,6610fa6bfc13ae21b3ab8db4,4/27/2023,​,⁰⁴⁵₀₁₂
66110b129756cb91bca7b923,6610fa6bfc13ae21b3ab8db5,1/30/2024,和製漢語,1.00
66110b129756cb91bca7b924,6610fa6bfc13ae21b3ab8db6,6/12/2023,田中さんにあげて下さい,₀₁₂
66110b129756cb91bca7b925,6610fa6bfc13ae21b3ab8db7,3/22/2024,nan,(｡◕ ∀ ◕｡)
66110b129756cb91bca7b926,6610fa6bfc13ae21b3ab8db8,9/21/2023,田中さんにあげて下さい,部落格
66110b129756cb91bca7b927,6610fa6bfc13ae21b3ab8db9,1/30/2024,﻿,田中さんにあげて下さい
66110b129756cb91bca7b928,6610fa6bfc13ae21b3ab8dba,11/19/2023,<img src=x onerror=alert('hi') />,1E02
66110b129756cb91bca7b929,6610fa6bfc13ae21b3ab8dbb,7/16/2023,ÅÍÎÏ˝ÓÔÒÚÆ☃,",./;'[]\-="
66110b129756cb91bca7b92a,6610fa6bfc13ae21b3ab8dbc,8/7/2023,パーティーへ行かないか,../../../../../../../../../../../etc/passwd%00
66110b129756cb91bca7b92b,6610fa6bfc13ae21b3ab8dbd,6/21/2023,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },$1.00
66110b129756cb91bca7b92c,6610fa6bfc13ae21b3ab8dbe,6/21/2023,Œ„´‰ˇÁ¨ˆØ∏”’,사회과학원 어학연구소
66110b129756cb91bca7b92d,6610fa6bfc13ae21b3ab8dbf,4/8/2023,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,-1
66110b129756cb91bca7b92e,6610fa6bfc13ae21b3ab8dc0,7/15/2023,',() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }
66110b129756cb91bca7b92f,6610fa6bfc13ae21b3ab8dc1,12/26/2023,1E2,｀ｨ(´∀｀∩
66110b129756cb91bca7b930,6610fa6bfc13ae21b3ab8dc2,9/28/2023,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,␢
66110b129756cb91bca7b931,6610fa6bfc13ae21b3ab8dc3,10/23/2023,",./;'[]\-=",!@#$%^&*()
66110b129756cb91bca7b932,6610fa6bfc13ae21b3ab8dc4,10/26/2023,Ω≈ç√∫˜µ≤≥÷,和製漢語
66110b129756cb91bca7b933,6610fa6bfc13ae21b3ab8dc5,6/3/2023,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,　
66110b129756cb91bca7b934,6610fa6bfc13ae21b3ab8dc6,9/16/2023,ÅÍÎÏ˝ÓÔÒÚÆ☃,␣
66110b129756cb91bca7b935,6610fa6bfc13ae21b3ab8dc7,8/27/2023,../../../../../../../../../../../etc/passwd%00,¸˛Ç◊ı˜Â¯˘¿
66110b129756cb91bca7b936,6610fa6bfc13ae21b3ab8dc8,2/29/2024,1,᠎
66110b129756cb91bca7b937,6610fa6bfc13ae21b3ab8dc9,2/29/2024,¸˛Ç◊ı˜Â¯˘¿,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟
66110b129756cb91bca7b938,6610fa6bfc13ae21b3ab8dca,5/27/2023,-1.00,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ 
66110b129756cb91bca7b939,6610fa6bfc13ae21b3ab8dcb,8/16/2023,1E02,הָיְתָהtestالصفحات التّحول
66110b129756cb91bca7b93a,6610fa6bfc13ae21b3ab8dcc,3/10/2024, ,nil
66110b129756cb91bca7b93b,6610fa6bfc13ae21b3ab8dcd,3/14/2024,¡™£¢∞§¶•ªº–≠,"""'""'""''''"""
66110b129756cb91bca7b93c,6610fa6bfc13ae21b3ab8dce,7/7/2023,00˙Ɩ$-,​
66110b129756cb91bca7b93d,6610fa6bfc13ae21b3ab8dcf,4/21/2023,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ"
66110b129756cb91bca7b93e,6610fa6bfc13ae21b3ab8dd0,6/7/2023,",./;'[]\-=",̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕
66110b129756cb91bca7b93f,6610fa6bfc13ae21b3ab8dd1,12/11/2023,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",﻿
